member_id,week_id,channel,impressions,clicks
67,46,email,3,0
73,46,app,4,0
89,46,sms,3,0
91,46,app,8,1
92,46,app,5,0
104,46,email,1,1
106,46,app,6,0
115,46,app,10,0
125,46,social,10,0
127,46,sms,8,0
131,46,app,9,1
144,46,app,10,0
145,46,app,5,0
147,46,app,11,0
152,46,app,11,0
154,46,sms,1,0
163,46,app,6,0
165,46,app,2,0
171,46,social,8,0
175,46,app,9,0
184,46,email,7,0
190,46,app,9,1
197,46,app,6,0
198,46,app,3,0
224,46,email,11,1
225,46,email,2,1
227,46,app,11,0
245,46,email,4,0
249,46,email,4,0
253,46,email,1,0
266,46,app,1,0
282,46,social,7,0
317,46,app,8,1
319,46,email,5,0
320,46,app,5,1
327,46,email,8,1
334,46,app,11,0
339,46,social,9,0
355,46,app,2,0
367,46,app,6,0
368,46,app,8,0
369,46,email,2,0
372,46,sms,2,0
376,46,app,6,0
410,46,sms,6,2
413,46,email,7,1
416,46,email,4,0
419,46,email,6,1
431,46,app,8,0
443,46,email,11,0
447,46,email,1,0
452,46,app,1,0
463,46,app,1,0
474,46,social,6,0
477,46,email,10,1
479,46,app,10,0
481,46,email,6,0
482,46,sms,7,0
489,46,email,6,0
497,46,app,8,1
498,46,app,7,0
515,46,app,5,0
519,46,email,10,0
520,46,email,2,0
529,46,app,8,1
534,46,email,7,0
546,46,email,2,0
550,46,app,4,0
553,46,app,1,0
557,46,app,4,1
569,46,app,6,1
582,46,app,4,1
601,46,email,3,0
603,46,app,11,1
605,46,social,9,0
606,46,email,4,1
607,46,email,7,0
609,46,social,2,0
623,46,app,6,0
630,46,app,7,2
632,46,app,11,0
640,46,email,9,1
654,46,app,4,0
668,46,app,4,0
691,46,app,10,0
694,46,email,7,0
717,46,email,2,0
719,46,social,11,1
721,46,social,7,0
730,46,app,1,0
731,46,email,3,0
740,46,sms,2,0
741,46,social,2,0
746,46,app,4,1
748,46,app,9,0
764,46,app,8,0
765,46,app,1,0
766,46,app,11,1
767,46,sms,8,1
779,46,app,1,0
783,46,sms,11,0
798,46,email,3,0
801,46,app,5,0
812,46,email,10,0
817,46,social,11,0
829,46,email,9,0
835,46,app,5,0
852,46,social,1,0
855,46,app,10,0
858,46,app,1,0
867,46,app,8,1
872,46,app,3,0
876,46,app,1,0
890,46,app,7,0
895,46,app,2,0
899,46,app,9,1
908,46,app,4,0
910,46,app,1,0
917,46,app,10,0
924,46,app,9,2
932,46,app,10,1
933,46,app,2,0
935,46,app,6,0
936,46,app,11,0
937,46,sms,2,1
949,46,email,4,0
952,46,email,1,0
962,46,app,10,1
976,46,email,4,1
979,46,app,2,1
987,46,app,1,0
989,46,sms,1,0
997,46,email,3,0
1010,46,email,10,0
1013,46,sms,10,1
1022,46,app,1,0
1026,46,app,5,0
1029,46,email,9,0
1044,46,app,10,0
1057,46,app,6,0
1062,46,app,4,0
1070,46,app,11,1
1073,46,email,8,1
1075,46,sms,10,0
1076,46,app,6,0
1080,46,email,7,0
1083,46,app,8,0
1084,46,app,5,1
1085,46,app,5,0
1086,46,app,2,0
1088,46,app,3,1
1094,46,email,1,0
1105,46,social,8,0
1119,46,app,3,0
1122,46,app,2,0
1124,46,email,11,4
1128,46,app,5,0
1130,46,email,4,0
1135,46,app,6,0
1137,46,app,2,0
1145,46,app,8,0
1146,46,email,8,1
1149,46,email,1,0
1152,46,email,11,0
1154,46,social,8,0
1158,46,email,4,0
1164,46,email,5,0
1165,46,app,11,0
1167,46,sms,10,0
1168,46,app,2,0
1176,46,email,9,0
1188,46,email,7,0
1195,46,sms,1,0
1202,46,app,2,0
1209,46,app,11,0
1212,46,app,11,0
1215,46,app,9,0
1221,46,app,8,0
1227,46,app,11,0
1229,46,app,2,0
1241,46,email,7,1
1256,46,app,4,0
1268,46,app,3,0
1272,46,app,10,0
1274,46,app,4,2
1276,46,email,1,0
1280,46,app,2,0
1282,46,app,9,1
1287,46,app,11,0
1294,46,app,1,0
1295,46,app,4,0
1298,46,app,4,0
1304,46,email,10,0
1314,46,app,11,1
1332,46,app,2,0
1333,46,sms,10,0
1334,46,email,5,0
1348,46,app,4,0
1349,46,sms,11,0
1351,46,sms,11,1
1355,46,app,6,1
1362,46,app,1,0
1374,46,social,9,1
1382,46,sms,5,0
1385,46,email,7,0
1389,46,email,11,0
1393,46,social,8,1
1396,46,social,1,0
1399,46,email,9,1
1400,46,app,6,0
1404,46,sms,3,0
1413,46,email,8,0
1417,46,app,5,1
1418,46,sms,10,0
1429,46,app,4,0
1434,46,app,7,0
1437,46,email,8,0
1439,46,email,4,0
1451,46,social,4,0
1457,46,app,1,0
1463,46,social,5,0
1464,46,app,4,0
1469,46,email,11,0
1470,46,sms,11,1
1475,46,email,1,0
1489,46,email,10,0
1492,46,sms,8,0
1493,46,email,4,1
1496,46,social,1,0
1498,46,email,6,0
1504,46,app,9,0
1509,46,app,9,0
1510,46,app,7,1
1514,46,email,5,0
1517,46,social,8,3
1518,46,app,7,1
1525,46,sms,8,0
1526,46,app,4,0
1527,46,app,6,1
1531,46,app,4,0
1535,46,app,4,0
1542,46,app,6,0
1553,46,social,7,1
1555,46,app,11,0
1561,46,app,6,1
1569,46,app,2,0
1571,46,email,11,0
1573,46,email,9,2
1574,46,sms,1,0
1578,46,app,4,0
1580,46,sms,5,0
1581,46,email,2,0
1591,46,social,5,1
1599,46,app,7,0
1600,46,social,5,0
1602,46,email,6,1
1604,46,app,2,0
1624,46,email,7,2
1626,46,app,2,0
1627,46,app,4,0
1631,46,email,10,0
1633,46,app,6,0
1635,46,app,4,0
1639,46,app,1,0
1648,46,app,8,0
1655,46,app,3,0
1657,46,email,6,0
1660,46,social,8,4
1672,46,app,3,0
1674,46,app,7,0
1687,46,app,2,0
1692,46,app,11,0
1694,46,app,11,0
1714,46,app,9,0
1724,46,app,1,0
1727,46,app,6,1
1729,46,email,5,2
1730,46,app,4,0
1731,46,app,7,0
1732,46,sms,9,0
1740,46,app,5,1
1741,46,app,6,0
1742,46,social,7,0
1757,46,app,6,1
1763,46,app,5,0
1764,46,email,4,1
1765,46,email,10,0
1767,46,email,11,0
1783,46,app,6,0
1787,46,app,4,0
1788,46,app,3,0
1790,46,app,6,1
1793,46,app,7,0
1799,46,social,10,1
1804,46,app,7,0
1807,46,app,8,2
1815,46,app,2,0
1820,46,app,1,1
1828,46,app,10,0
1834,46,email,3,1
1839,46,app,1,0
1841,46,app,6,0
1845,46,app,2,1
1853,46,email,6,0
1854,46,social,9,0
1866,46,app,4,0
1868,46,app,1,0
1870,46,sms,2,0
1873,46,app,11,2
1877,46,sms,2,0
1883,46,app,6,1
1904,46,social,7,1
1912,46,sms,3,2
1914,46,app,6,2
1919,46,email,7,1
1924,46,app,6,0
1935,46,app,5,0
1949,46,app,11,2
1963,46,app,5,0
1965,46,email,7,0
1987,46,app,10,1
1988,46,app,2,0
1989,46,social,4,1
1995,46,app,1,0
1997,46,app,10,0
2001,46,app,3,1
2002,46,email,9,0
2005,46,app,7,0
2012,46,app,5,1
2014,46,app,2,0
2018,46,app,2,2
2035,46,social,5,0
2036,46,email,11,0
2048,46,social,9,0
2058,46,social,3,0
2065,46,app,9,1
2071,46,app,11,1
2074,46,app,8,1
2075,46,social,1,1
2080,46,sms,2,0
2083,46,app,8,0
2085,46,email,8,0
2087,46,app,9,2
2099,46,app,1,0
2103,46,sms,5,1
2107,46,sms,8,0
2111,46,social,8,0
2122,46,app,2,0
2126,46,email,3,0
2127,46,app,11,2
2133,46,sms,4,0
2149,46,email,9,1
2155,46,app,3,0
2157,46,app,7,1
2170,46,app,9,1
2175,46,sms,5,0
2182,46,app,11,0
2184,46,sms,8,0
2194,46,app,11,0
2200,46,email,2,0
2215,46,email,2,0
2217,46,email,5,0
2222,46,app,8,0
2229,46,social,6,2
2235,46,app,11,0
2239,46,email,7,0
2240,46,email,11,1
2249,46,app,8,1
2255,46,app,4,1
2261,46,app,5,0
2272,46,email,2,0
2273,46,social,6,0
2278,46,app,8,0
2294,46,app,10,0
2295,46,app,7,0
2297,46,sms,3,0
2300,46,sms,4,0
2308,46,email,10,0
2310,46,email,1,1
2315,46,email,10,1
2316,46,app,5,0
2325,46,app,2,0
2326,46,app,5,2
2345,46,social,2,0
2354,46,email,8,0
2358,46,app,2,0
2360,46,app,9,1
2363,46,social,6,0
2364,46,app,11,2
2381,46,app,4,0
2382,46,email,1,0
2404,46,app,10,0
2405,46,email,9,0
2419,46,sms,9,1
2421,46,app,9,0
2425,46,app,10,1
2429,46,sms,9,0
2433,46,email,2,0
2435,46,app,9,0
2437,46,app,5,0
2439,46,app,4,0
2440,46,app,2,0
2441,46,app,6,0
2450,46,sms,7,1
2452,46,email,8,1
2453,46,sms,3,0
2468,46,app,4,0
2483,46,email,4,0
2485,46,app,1,0
2494,46,app,11,0
2498,46,app,6,0
2500,46,app,3,0
2503,46,app,4,0
2504,46,email,4,0
2512,46,app,6,0
2522,46,sms,7,0
2524,46,app,11,0
2531,46,app,6,0
2537,46,email,9,0
2540,46,email,4,0
2544,46,sms,5,0
2545,46,app,10,2
2560,46,email,6,0
2568,46,email,3,1
2571,46,app,1,0
2575,46,app,3,1
2583,46,app,6,1
2587,46,app,6,2
2588,46,app,3,2
2590,46,sms,9,1
2596,46,app,3,0
2601,46,app,2,0
2607,46,app,1,0
2608,46,app,2,0
2610,46,sms,1,0
2617,46,app,1,0
2619,46,app,8,0
2625,46,app,3,0
2626,46,social,1,0
2632,46,sms,1,0
2637,46,email,6,0
2648,46,email,2,1
2654,46,app,9,0
2655,46,email,6,0
2656,46,sms,9,1
2676,46,app,6,1
2680,46,app,8,0
2694,46,email,6,0
2701,46,email,9,0
2705,46,app,3,1
2715,46,app,2,0
2722,46,social,7,0
2728,46,app,10,1
2738,46,app,5,0
2742,46,app,2,1
2743,46,sms,1,0
2747,46,sms,5,1
2762,46,email,4,1
2767,46,app,5,1
2771,46,sms,1,0
2779,46,app,8,1
2786,46,app,2,1
2796,46,email,11,1
2805,46,app,9,0
2814,46,app,2,1
2815,46,sms,11,0
2817,46,app,3,1
2838,46,app,4,0
2839,46,email,10,1
2849,46,app,11,0
2872,46,social,9,1
2878,46,app,7,0
2881,46,social,7,0
2885,46,app,2,0
2887,46,email,9,0
2888,46,app,6,0
2891,46,email,8,0
2896,46,social,1,0
2897,46,sms,11,1
2899,46,sms,1,0
2900,46,social,5,1
2903,46,app,6,0
2905,46,app,3,0
2918,46,app,10,1
2921,46,app,4,0
2933,46,app,8,0
2948,46,social,8,0
2952,46,sms,2,0
2953,46,app,8,0
2971,46,app,8,1
2972,46,email,9,0
2976,46,email,8,0
2982,46,social,9,1
2983,46,email,1,0
2984,46,email,2,0
3001,46,email,4,0
3009,46,email,3,1
3010,46,app,10,3
3015,46,email,3,0
3017,46,email,8,0
3029,46,app,3,1
3040,46,email,9,1
3045,46,social,9,0
3049,46,app,2,0
3065,46,app,11,1
3070,46,sms,6,1
3073,46,app,3,0
3081,46,social,4,2
3082,46,sms,4,1
3095,46,app,2,1
3109,46,email,1,0
3111,46,app,9,1
3120,46,app,10,2
3121,46,app,8,1
3125,46,app,11,0
3126,46,app,10,1
3133,46,social,10,1
3134,46,email,5,0
3138,46,sms,1,0
3143,46,email,1,0
3145,46,email,3,0
3148,46,app,2,1
3149,46,app,6,1
3154,46,app,2,0
3165,46,app,7,1
3166,46,app,11,2
3172,46,sms,4,0
3182,46,sms,4,1
3197,46,app,5,0
3200,46,email,1,0
3202,46,app,2,1
3208,46,app,7,2
3209,46,sms,9,2
3211,46,app,6,0
3212,46,app,4,0
3215,46,email,6,0
3221,46,email,10,0
3239,46,app,2,0
3251,46,social,8,0
3254,46,app,3,0
3262,46,social,11,1
3277,46,sms,5,1
3284,46,app,11,1
3285,46,email,1,1
3288,46,app,6,0
3296,46,app,5,0
3298,46,app,5,0
3304,46,app,3,0
3305,46,app,5,0
3312,46,app,11,0
3328,46,app,5,0
3330,46,app,8,0
3332,46,sms,10,0
3334,46,email,6,0
3338,46,app,6,0
3344,46,app,2,0
3348,46,app,3,1
3366,46,app,3,1
3368,46,email,9,1
3375,46,social,8,0
3387,46,email,10,0
3389,46,social,3,0
3404,46,sms,10,2
3405,46,email,1,0
3407,46,app,3,0
3410,46,app,6,1
3430,46,sms,10,1
3433,46,sms,1,0
3442,46,app,5,0
3450,46,email,7,1
3453,46,app,3,0
3470,46,sms,7,0
3476,46,app,7,0
3477,46,social,7,1
3480,46,app,1,0
3491,46,sms,7,0
3494,46,email,11,1
3495,46,email,11,0
3504,46,app,4,0
3508,46,app,6,0
3510,46,app,9,0
3512,46,app,2,0
3514,46,social,10,1
3520,46,email,8,0
3522,46,email,4,0
3532,46,sms,9,0
3535,46,app,7,0
3546,46,sms,9,0
3556,46,social,3,0
3567,46,app,1,0
3576,46,app,4,2
3582,46,app,3,0
3586,46,social,9,0
3590,46,email,11,1
3600,46,social,7,0
3610,46,sms,2,0
3615,46,social,9,1
3623,46,sms,4,0
3625,46,app,10,0
3635,46,email,9,0
3642,46,app,3,0
3648,46,app,2,0
3650,46,app,4,0
3669,46,social,1,0
3673,46,app,6,2
3698,46,email,7,0
3699,46,app,2,1
3704,46,email,11,0
3705,46,email,4,0
3707,46,app,11,2
3709,46,app,7,0
3715,46,sms,8,1
3717,46,social,7,1
3728,46,social,5,0
3738,46,app,5,0
3746,46,app,4,0
3747,46,app,2,0
3751,46,app,1,1
3758,46,email,11,0
3760,46,app,5,1
3769,46,app,3,0
3772,46,app,11,0
3784,46,app,8,0
3787,46,app,9,0
3789,46,social,10,0
3802,46,email,5,0
3803,46,email,11,0
3806,46,app,6,0
3810,46,app,6,1
3815,46,email,4,0
3816,46,app,3,0
3844,46,app,6,0
3850,46,sms,3,0
3855,46,email,5,0
3857,46,app,11,2
3869,46,sms,3,0
3878,46,email,6,0
3880,46,app,5,0
3881,46,app,11,0
3883,46,app,5,1
3906,46,app,2,0
3912,46,app,2,0
3915,46,email,7,0
3919,46,app,1,0
3929,46,app,4,0
3937,46,social,3,0
3949,46,app,2,0
3953,46,app,7,0
3954,46,app,6,1
3959,46,app,7,1
3965,46,email,1,0
3969,46,app,7,1
3972,46,app,9,0
3981,46,sms,5,0
3987,46,email,7,0
3994,46,app,1,0
4006,46,email,9,2
4010,46,email,9,0
4015,46,sms,2,0
4022,46,email,9,1
4024,46,email,4,0
4026,46,app,4,0
4042,46,email,4,1
4044,46,app,1,0
4048,46,app,5,0
4056,46,app,1,1
4059,46,app,2,0
4064,46,app,1,0
4066,46,app,11,1
4076,46,app,3,0
4082,46,email,7,1
4085,46,app,10,0
4090,46,app,5,0
4091,46,sms,9,0
4092,46,app,2,0
4098,46,app,4,0
4102,46,email,9,0
4113,46,app,5,1
4114,46,app,7,2
4123,46,app,11,0
4125,46,app,3,0
4131,46,social,9,0
4133,46,app,6,0
4135,46,app,7,1
4147,46,email,8,0
4153,46,app,8,0
4166,46,email,9,0
4171,46,app,10,1
4177,46,sms,7,0
4181,46,app,7,1
4183,46,social,9,1
4184,46,app,8,0
4188,46,sms,5,1
4194,46,app,8,0
4199,46,app,1,0
4204,46,app,4,0
4208,46,social,3,0
4209,46,app,5,0
4214,46,email,11,0
4229,46,app,6,1
4236,46,email,1,0
4245,46,email,8,0
4254,46,email,1,0
4256,46,app,7,0
4257,46,app,5,0
4258,46,app,5,1
4262,46,app,5,1
4268,46,social,1,0
4273,46,sms,6,0
4274,46,email,3,0
4276,46,social,7,1
4281,46,social,10,1
4283,46,email,8,1
4291,46,app,8,0
4293,46,app,10,0
4296,46,app,10,0
4300,46,app,1,0
4309,46,app,3,0
4317,46,app,6,0
4321,46,app,1,0
4328,46,email,2,0
4343,46,email,3,0
4355,46,email,3,0
4360,46,app,2,0
4361,46,app,1,0
4365,46,email,7,0
4366,46,app,11,0
4374,46,sms,11,0
4380,46,email,7,0
4385,46,app,10,1
4389,46,email,7,1
4390,46,email,5,0
4393,46,email,5,0
4395,46,sms,3,0
4401,46,social,7,0
4412,46,app,10,0
4418,46,app,8,0
4429,46,social,9,0
4435,46,app,5,0
4437,46,app,5,0
4439,46,app,1,0
4443,46,app,5,0
4448,46,email,5,1
4453,46,app,8,0
4457,46,email,1,0
4467,46,email,7,0
4470,46,app,11,0
4476,46,app,2,1
4478,46,app,8,1
4480,46,app,3,0
4482,46,app,9,1
4492,46,app,2,1
4494,46,app,11,2
4498,46,sms,10,1
4500,46,email,9,0
4509,46,app,4,0
4512,46,app,6,0
4521,46,app,10,0
4527,46,app,3,1
4540,46,social,7,0
4544,46,sms,2,0
4548,46,app,4,0
4549,46,email,2,0
4553,46,app,10,0
4554,46,social,5,2
4558,46,app,8,0
4559,46,app,5,0
4564,46,app,10,0
4568,46,app,5,2
4575,46,app,5,0
4589,46,sms,5,0
4590,46,app,1,0
4598,46,social,8,0
4604,46,app,7,1
4611,46,app,7,0
4612,46,app,5,0
4616,46,app,6,0
4617,46,app,10,0
4625,46,email,6,0
4626,46,app,2,0
4629,46,social,4,0
4634,46,app,1,0
4637,46,email,11,0
4638,46,email,8,0
4641,46,app,8,0
4642,46,sms,9,1
4645,46,app,11,0
4657,46,sms,10,2
4660,46,app,4,1
4671,46,email,4,0
4672,46,email,10,0
4674,46,email,11,3
4676,46,app,3,0
4680,46,app,2,0
4681,46,app,1,0
4682,46,app,2,0
4685,46,social,10,1
4686,46,app,5,1
4690,46,app,2,0
4694,46,app,6,0
4696,46,app,2,0
4697,46,email,9,0
4706,46,social,11,0
4711,46,email,9,3
4720,46,app,11,0
4721,46,app,11,0
4733,46,social,8,0
4738,46,sms,1,0
4740,46,app,10,0
4743,46,email,5,0
4745,46,app,4,0
4757,46,email,4,1
4768,46,app,10,1
4787,46,app,1,0
4795,46,email,3,1
4797,46,social,2,0
4805,46,app,7,0
4819,46,sms,6,0
4823,46,app,5,1
4830,46,app,8,0
4839,46,email,11,1
4840,46,app,10,1
4845,46,app,1,0
4846,46,app,5,1
4849,46,app,1,0
4851,46,app,6,1
4862,46,email,4,0
4865,46,email,11,1
4866,46,app,3,1
4869,46,email,7,0
4871,46,app,2,1
4874,46,email,11,0
4878,46,app,6,0
4884,46,app,5,0
4890,46,email,5,0
4893,46,email,3,0
4897,46,social,6,0
4912,46,social,6,0
4922,46,app,8,0
4923,46,app,8,0
4925,46,sms,8,0
4928,46,app,1,0
4930,46,app,3,1
4932,46,sms,9,0
4933,46,app,3,0
4936,46,app,4,0
4940,46,app,7,0
4944,46,app,8,1
4945,46,app,9,1
4956,46,app,1,0
4971,46,app,2,2
4974,46,app,4,0
4987,46,app,3,0
4988,46,sms,10,1
4999,46,email,4,0
5007,46,email,1,0
5015,46,app,2,0
5023,46,app,10,0
5031,46,email,8,0
5032,46,app,10,0
5036,46,app,2,0
5040,46,app,3,0
5044,46,app,2,0
5049,46,email,7,0
5051,46,email,7,0
5052,46,app,5,0
5054,46,app,8,0
5055,46,app,1,0
5057,46,app,5,1
5067,46,sms,11,0
5078,46,app,9,0
5082,46,app,2,0
5087,46,social,8,0
5094,46,social,1,0
5104,46,app,5,0
5109,46,app,10,0
5127,46,sms,5,0
5135,46,app,9,1
5153,46,email,3,0
5154,46,app,2,0
5156,46,app,11,0
5159,46,email,4,0
5161,46,app,11,0
5166,46,app,6,1
5172,46,app,4,0
5173,46,app,2,0
5175,46,app,9,0
5192,46,email,10,1
5194,46,email,8,0
5204,46,app,6,0
5211,46,app,7,0
5215,46,email,8,0
5218,46,app,7,0
5224,46,social,8,0
5226,46,app,11,0
5235,46,email,3,0
5241,46,app,3,0
5244,46,app,2,2
5247,46,app,10,1
5249,46,app,5,1
5267,46,app,7,0
5272,46,app,10,0
5279,46,sms,8,0
5283,46,social,11,1
5288,46,app,2,0
5289,46,app,9,1
5292,46,app,11,0
5295,46,app,3,0
5315,46,app,1,0
5316,46,email,9,0
5318,46,app,2,0
5326,46,app,5,0
5328,46,app,11,3
5329,46,social,8,0
5330,46,app,9,1
5332,46,sms,8,0
5333,46,social,7,0
5339,46,email,4,0
5346,46,email,1,0
5348,46,email,10,0
5351,46,email,3,1
5359,46,app,1,0
5364,46,social,7,0
5367,46,app,7,0
5377,46,app,5,0
5380,46,email,10,3
5384,46,app,3,0
5393,46,app,11,0
5398,46,email,6,1
5408,46,email,6,0
5411,46,app,11,1
5414,46,app,9,1
5419,46,app,4,1
5423,46,app,9,1
5432,46,app,1,0
5433,46,sms,6,0
5439,46,app,3,0
5446,46,app,1,0
5450,46,app,9,0
5458,46,email,4,1
5460,46,email,2,0
5462,46,app,11,0
5464,46,email,7,0
5468,46,app,1,0
5480,46,app,10,1
5481,46,app,1,0
5483,46,social,1,0
5487,46,app,3,0
5492,46,email,11,1
5495,46,app,8,0
5496,46,app,5,0
5499,46,app,9,0
5508,46,email,2,0
5509,46,social,2,0
5515,46,email,7,2
5525,46,app,8,1
5541,46,social,1,0
5561,46,app,8,0
5562,46,app,9,1
5566,46,app,9,0
5568,46,sms,6,0
5572,46,app,11,2
5573,46,email,5,0
5574,46,social,1,0
5575,46,app,4,0
5587,46,email,3,0
5589,46,email,2,0
5596,46,app,6,0
5604,46,app,10,0
5605,46,email,3,0
5608,46,sms,3,0
5609,46,email,6,0
5611,46,app,8,2
5616,46,app,9,0
5618,46,app,4,0
5623,46,app,5,0
5629,46,app,3,0
5635,46,email,7,0
5639,46,email,9,0
5641,46,app,11,0
5646,46,email,4,0
5649,46,app,2,0
5656,46,app,5,0
5664,46,app,6,0
5672,46,email,2,1
5686,46,app,6,0
5695,46,app,10,0
5697,46,app,6,0
5706,46,app,1,0
5715,46,app,10,0
5716,46,app,10,0
5717,46,app,11,0
5718,46,app,11,0
5728,46,social,8,0
5737,46,app,2,0
5744,46,app,8,1
5749,46,app,1,0
5763,46,email,7,1
5764,46,app,7,2
5765,46,email,8,0
5771,46,sms,3,1
5772,46,sms,7,0
5786,46,email,4,0
5788,46,sms,10,3
5792,46,app,2,0
5797,46,social,11,0
5803,46,email,7,0
5816,46,email,5,1
5817,46,email,11,3
5832,46,social,11,0
5842,46,social,3,0
5859,46,email,10,1
5863,46,social,10,1
5865,46,app,2,0
5873,46,email,9,0
5881,46,app,2,0
5889,46,app,3,0
5891,46,app,6,0
5893,46,app,11,3
5897,46,email,6,0
5900,46,email,9,1
5905,46,app,3,0
5909,46,social,11,0
5920,46,app,7,1
5922,46,email,5,0
5924,46,app,7,0
5933,46,app,10,0
5940,46,app,3,0
5947,46,sms,9,0
5950,46,app,1,0
5954,46,sms,8,0
5960,46,email,3,0
5962,46,app,3,0
5969,46,email,1,0
5972,46,email,1,0
5983,46,social,11,1
5984,46,app,4,0
5987,46,email,6,0
5989,46,app,10,0
5997,46,app,5,0
6002,46,email,8,1
6018,46,app,11,0
6026,46,app,4,0
6059,46,app,10,0
6060,46,app,3,0
6062,46,app,5,1
6065,46,app,11,1
6071,46,app,11,0
6075,46,email,4,0
6086,46,app,4,1
6091,46,app,1,0
6096,46,app,10,0
6102,46,app,5,0
6110,46,app,1,0
6115,46,email,5,0
6123,46,app,5,0
6126,46,app,1,0
6132,46,app,9,1
6135,46,app,7,0
6147,46,app,2,0
6160,46,app,1,0
6172,46,email,5,0
6180,46,app,11,0
6183,46,email,3,0
6192,46,app,5,0
6200,46,app,1,0
6201,46,app,1,0
6203,46,email,5,0
6204,46,email,7,0
6210,46,app,7,2
6220,46,app,7,0
6222,46,social,6,0
6224,46,app,8,0
6226,46,app,10,0
6231,46,app,1,0
6234,46,email,7,1
6236,46,app,6,1
6239,46,app,5,2
6240,46,social,1,0
6252,46,app,7,0
6256,46,sms,1,1
6262,46,social,3,1
6264,46,app,1,0
6275,46,sms,1,0
6277,46,email,4,1
6284,46,email,4,0
6290,46,email,3,0
6299,46,email,7,0
6306,46,email,5,0
6309,46,email,6,0
6314,46,app,3,0
6326,46,app,7,1
6328,46,sms,4,0
6339,46,app,7,1
6346,46,app,9,1
6350,46,app,6,1
6352,46,app,4,0
6370,46,app,6,1
6378,46,email,10,1
6392,46,app,10,1
6397,46,email,8,1
6400,46,app,3,0
6401,46,app,11,0
6404,46,app,5,0
6411,46,app,2,0
6415,46,app,8,2
6421,46,social,8,1
6433,46,email,7,1
6434,46,social,9,1
6447,46,sms,5,0
6452,46,app,5,0
6462,46,social,5,0
6463,46,sms,8,0
6467,46,email,5,0
6471,46,app,8,0
6480,46,app,1,0
6481,46,app,3,0
6483,46,app,11,0
6489,46,social,11,0
6504,46,app,5,0
6512,46,app,11,1
6515,46,email,1,0
6518,46,email,2,0
6526,46,social,9,0
6527,46,app,5,0
6540,46,app,10,1
6552,46,email,3,0
6558,46,app,8,0
6562,46,app,5,1
6567,46,app,8,1
6576,46,email,9,0
6588,46,app,9,0
6595,46,app,5,0
6603,46,sms,4,0
6609,46,email,2,0
6622,46,sms,10,1
6632,46,app,2,0
6634,46,app,7,0
6635,46,email,9,1
6643,46,email,5,1
6648,46,email,11,0
6649,46,app,11,2
6653,46,email,1,0
6661,46,social,1,0
6672,46,app,6,0
6673,46,app,7,0
6676,46,app,7,1
6680,46,email,6,0
6682,46,email,9,0
6692,46,sms,9,0
6701,46,app,11,0
6708,46,social,6,0
6712,46,social,8,0
6713,46,social,8,2
6716,46,social,9,0
6719,46,sms,3,0
6724,46,email,8,0
6729,46,app,1,0
6734,46,app,5,1
6736,46,app,10,0
6737,46,app,9,1
6743,46,email,4,0
6747,46,sms,7,1
6751,46,app,1,0
6752,46,sms,9,0
6759,46,email,2,0
6773,46,email,9,0
6777,46,app,10,1
6784,46,email,5,0
6789,46,sms,7,1
6793,46,app,3,1
6798,46,email,1,0
6799,46,app,7,0
6801,46,app,5,0
6807,46,email,7,1
6810,46,social,10,0
6811,46,email,5,0
6825,46,app,6,0
6834,46,app,5,1
6837,46,email,8,0
6843,46,email,2,0
6850,46,app,6,0
6851,46,app,3,0
6857,46,app,9,0
6861,46,app,1,0
6862,46,app,2,0
6864,46,sms,2,0
6865,46,social,6,0
6876,46,app,5,0
6878,46,app,3,0
6882,46,app,9,0
6884,46,email,10,0
6886,46,app,11,0
6887,46,social,6,0
6888,46,email,8,1
6897,46,email,8,2
6904,46,email,7,0
6909,46,app,1,0
6918,46,app,5,0
6919,46,app,4,0
6926,46,sms,6,0
6931,46,email,2,1
6938,46,app,1,0
6944,46,app,2,0
6958,46,sms,10,0
6959,46,app,6,1
6964,46,app,5,0
6969,46,app,2,1
6979,46,email,10,1
6983,46,app,11,0
6985,46,email,7,0
6989,46,app,10,0
6997,46,email,7,0
7007,46,email,11,1
7012,46,app,9,0
7026,46,email,10,2
7027,46,email,6,0
7029,46,app,10,0
7036,46,email,6,0
7046,46,app,8,0
7050,46,social,9,0
7052,46,app,10,1
7053,46,app,3,1
7072,46,app,7,0
7073,46,app,10,0
7078,46,app,2,0
7082,46,sms,10,0
7085,46,sms,3,0
7090,46,email,3,0
7093,46,app,2,0
7100,46,app,9,0
7115,46,app,1,0
7116,46,email,8,0
7135,46,app,4,1
7136,46,app,5,0
7148,46,email,3,0
7150,46,social,6,0
7153,46,social,7,1
7157,46,email,5,0
7158,46,email,4,0
7176,46,social,10,0
7179,46,email,1,0
7180,46,email,8,0
7181,46,email,10,0
7184,46,app,9,1
7192,46,app,4,1
7196,46,app,11,1
7205,46,social,9,1
7209,46,social,5,0
7210,46,app,11,1
7213,46,app,9,0
7214,46,app,11,0
7219,46,email,8,0
7220,46,app,11,0
7222,46,app,3,0
7224,46,app,1,0
7230,46,app,1,0
7235,46,email,9,0
7238,46,app,4,0
7239,46,app,10,0
7241,46,email,8,0
7250,46,app,11,0
7254,46,sms,2,1
7258,46,app,10,0
7261,46,social,5,0
7273,46,email,2,0
7276,46,social,1,0
7288,46,social,1,0
7308,46,social,9,0
7313,46,app,11,2
7315,46,app,4,1
